current_stock,running_stock,quantity,unit_price,transaction_cost,section_id,brand,supplier,location,manager,section_name,transaction_type,unit_of_measure,performed_by,transaction_date,stock_level
59,59,47,658.53,384.82,19,Brand B,Supplier Y,Depot 2,Manager 2,Section C,Purchase,Kg,User3,2024-07-13,High
86,79,58,656.2,125.22,6,Brand A,Supplier Y,Depot 1,Manager 2,Section A,Purchase,Pieces,User2,2024-09-20,Very High
1,1,3,568.17,229.43,20,Brand C,Supplier Y,Depot 3,Manager 3,Section B,Return,Kg,User3,2024-02-19,Very Low
21,16,7,277.37,57.0,16,Brand C,Supplier Z,Depot 3,Manager 3,Section C,Return,Pieces,User1,2024-02-11,Low
74,58,43,850.69,50.17,6,Brand B,Supplier Y,Depot 1,Manager 1,Section A,Purchase,Boxes,User2,2024-02-28,High
25,23,6,43.85,14.88,4,Brand B,Supplier Y,Depot 1,Manager 1,Section A,Purchase,Boxes,User3,2024-05-21,Low
0,6,5,211.42,93.96,11,Brand C,Supplier Z,Depot 3,Manager 2,Section C,Purchase,Pieces,User2,2024-06-20,Very Low
41,35,17,192.72,456.87,19,Brand B,Supplier Y,Depot 2,Manager 3,Section B,Sale,Pieces,User3,2024-06-08,Perfect
0,3,1,201.85,297.18,2,Brand C,Supplier Z,Depot 3,Manager 1,Section B,Sale,Pieces,User3,2024-03-21,Very Low
78,81,62,520.68,454.91,11,Brand A,Supplier X,Depot 3,Manager 3,Section A,Purchase,Kg,User2,2024-10-23,Very High
17,22,12,342.49,114.41,15,Brand C,Supplier Y,Depot 1,Manager 1,Section A,Sale,Pieces,User1,2024-02-28,Low
97,89,78,36.13,16.28,12,Brand D,Supplier X,Depot 2,Manager 2,Section B,Sale,Kg,User3,2024-02-13,Very High
88,97,64,601.68,495.71,18,Brand D,Supplier Y,Depot 3,Manager 2,Section A,Return,Kg,User3,2024-06-26,Very High
45,43,26,578.17,342.72,8,Brand B,Supplier Y,Depot 1,Manager 2,Section C,Purchase,Kg,User2,2024-03-24,Perfect
21,12,7,477.5,353.85,10,Brand B,Supplier Z,Depot 3,Manager 1,Section B,Return,Pieces,User1,2024-09-20,Low
4,5,0,656.81,71.4,11,Brand C,Supplier Y,Depot 2,Manager 1,Section B,Sale,Boxes,User3,2024-02-08,Very Low
91,91,57,188.82,74.04,16,Brand A,Supplier Z,Depot 2,Manager 3,Section C,Return,Kg,User2,2024-01-22,Very High
75,64,49,304.6,245.02,11,Brand B,Supplier Y,Depot 1,Manager 2,Section A,Sale,Kg,User3,2024-07-31,High
89,88,52,927.31,447.02,10,Brand C,Supplier X,Depot 3,Manager 1,Section C,Return,Kg,User1,2024-12-28,Very High
48,35,17,956.07,396.85,9,Brand C,Supplier Y,Depot 1,Manager 2,Section A,Return,Boxes,User2,2024-08-22,Perfect
94,87,73,899.89,309.77,5,Brand C,Supplier Z,Depot 1,Manager 2,Section C,Sale,Pieces,User3,2024-07-27,Very High
44,47,29,844.89,387.92,2,Brand C,Supplier Z,Depot 3,Manager 2,Section B,Sale,Boxes,User3,2024-09-27,Perfect
21,18,8,341.06,45.22,7,Brand D,Supplier Z,Depot 3,Manager 2,Section A,Sale,Boxes,User2,2024-05-15,Low
47,47,25,161.95,378.33,14,Brand A,Supplier Z,Depot 1,Manager 2,Section C,Purchase,Kg,User3,2024-08-07,Perfect
87,84,56,532.25,330.49,18,Brand C,Supplier X,Depot 3,Manager 2,Section C,Return,Pieces,User1,2024-09-01,Very High
89,86,65,999.7,415.09,2,Brand C,Supplier Y,Depot 3,Manager 2,Section C,Return,Pieces,User2,2024-04-19,Very High
18,23,12,821.94,277.66,7,Brand A,Supplier Z,Depot 3,Manager 2,Section B,Purchase,Boxes,User1,2024-04-11,Low
77,79,68,901.23,376.88,3,Brand B,Supplier Y,Depot 1,Manager 2,Section A,Return,Kg,User3,2024-09-29,Very High
86,87,78,889.47,214.52,14,Brand A,Supplier Y,Depot 1,Manager 3,Section B,Return,Pieces,User2,2024-12-05,Very High
24,21,7,342.6,218.88,10,Brand D,Supplier X,Depot 3,Manager 1,Section B,Return,Kg,User2,2024-01-14,Low
23,12,14,801.39,213.58,6,Brand B,Supplier Z,Depot 3,Manager 2,Section C,Purchase,Boxes,User2,2024-01-09,Low
55,63,49,474.78,62.69,20,Brand B,Supplier Y,Depot 1,Manager 2,Section B,Return,Boxes,User3,2024-04-12,High
44,47,29,388.52,458.68,7,Brand B,Supplier X,Depot 3,Manager 1,Section C,Return,Pieces,User3,2024-04-19,Perfect
42,39,19,960.15,57.49,20,Brand C,Supplier Y,Depot 1,Manager 3,Section C,Sale,Kg,User2,2024-08-24,Perfect
74,60,45,831.57,157.8,6,Brand D,Supplier X,Depot 1,Manager 3,Section C,Sale,Kg,User1,2024-05-16,High
7,9,3,920.99,87.17,12,Brand B,Supplier Z,Depot 2,Manager 2,Section C,Return,Pieces,User2,2024-07-05,Very Low
13,25,15,705.29,236.44,2,Brand B,Supplier Y,Depot 1,Manager 2,Section B,Purchase,Boxes,User1,2024-07-21,Low
6,3,2,909.47,188.67,12,Brand A,Supplier Z,Depot 1,Manager 1,Section B,Purchase,Kg,User2,2024-02-28,Very Low
13,22,9,302.24,21.84,12,Brand C,Supplier X,Depot 2,Manager 1,Section C,Sale,Boxes,User1,2024-09-25,Low
9,5,1,72.58,452.12,1,Brand C,Supplier Y,Depot 3,Manager 3,Section C,Sale,Kg,User3,2024-01-05,Very Low
52,72,41,590.24,172.59,20,Brand D,Supplier X,Depot 3,Manager 1,Section A,Purchase,Pieces,User2,2024-05-29,High
28,26,19,270.18,352.9,13,Brand B,Supplier X,Depot 1,Manager 1,Section C,Return,Boxes,User2,2024-08-01,Perfect
15,20,14,283.14,260.28,10,Brand B,Supplier Z,Depot 1,Manager 3,Section C,Return,Boxes,User2,2024-05-31,Low
11,21,12,493.83,260.19,5,Brand D,Supplier Z,Depot 3,Manager 1,Section B,Return,Kg,User1,2024-06-14,Low
49,32,19,654.21,339.59,15,Brand B,Supplier Y,Depot 3,Manager 2,Section A,Purchase,Kg,User2,2024-05-11,Perfect
1,5,1,455.79,53.81,16,Brand B,Supplier Z,Depot 1,Manager 3,Section C,Sale,Boxes,User2,2024-02-27,Very Low
21,15,10,84.69,103.93,15,Brand B,Supplier Z,Depot 2,Manager 2,Section A,Return,Kg,User1,2024-02-17,Low
6,2,1,723.58,283.23,2,Brand D,Supplier X,Depot 3,Manager 1,Section A,Sale,Boxes,User2,2024-05-06,Very Low
5,5,2,259.03,107.0,15,Brand D,Supplier X,Depot 1,Manager 3,Section C,Purchase,Boxes,User3,2024-08-09,Very Low
32,49,25,31.64,491.11,16,Brand B,Supplier X,Depot 1,Manager 1,Section B,Purchase,Boxes,User3,2024-04-02,Perfect
33,39,23,270.81,353.14,17,Brand C,Supplier Y,Depot 1,Manager 3,Section A,Return,Boxes,User3,2024-03-14,Perfect
50,42,18,135.41,123.15,15,Brand D,Supplier Z,Depot 2,Manager 2,Section B,Purchase,Boxes,User1,2024-09-26,Perfect
96,81,53,829.7,487.07,12,Brand C,Supplier X,Depot 3,Manager 3,Section C,Return,Pieces,User1,2024-02-23,Very High
40,37,16,646.06,57.65,9,Brand B,Supplier X,Depot 3,Manager 1,Section C,Purchase,Boxes,User3,2024-12-10,Perfect
10,6,0,271.22,353.03,8,Brand D,Supplier Z,Depot 1,Manager 1,Section A,Return,Pieces,User1,2024-12-12,Very Low
77,97,65,275.2,128.22,7,Brand C,Supplier Y,Depot 1,Manager 1,Section C,Purchase,Boxes,User2,2024-05-25,Very High
67,52,39,318.38,44.73,4,Brand B,Supplier Y,Depot 2,Manager 3,Section A,Sale,Kg,User2,2024-08-07,High
31,35,27,389.8,102.65,14,Brand C,Supplier X,Depot 3,Manager 1,Section A,Purchase,Boxes,User2,2024-04-20,Perfect
44,48,23,760.39,370.57,9,Brand D,Supplier X,Depot 1,Manager 2,Section B,Purchase,Boxes,User1,2024-03-07,Perfect
1,7,2,207.14,262.47,8,Brand C,Supplier X,Depot 2,Manager 3,Section A,Sale,Pieces,User2,2024-12-10,Very Low
57,64,50,763.35,171.78,20,Brand A,Supplier X,Depot 3,Manager 1,Section A,Sale,Kg,User1,2024-12-16,High
41,32,24,198.41,51.83,12,Brand C,Supplier Y,Depot 1,Manager 1,Section A,Return,Pieces,User3,2024-03-15,Perfect
34,30,26,694.0,265.35,3,Brand B,Supplier Y,Depot 1,Manager 3,Section C,Sale,Pieces,User1,2024-04-25,Perfect
34,34,17,436.98,345.25,19,Brand A,Supplier Z,Depot 3,Manager 1,Section A,Sale,Kg,User1,2024-05-19,Perfect
77,100,51,556.28,328.18,19,Brand B,Supplier X,Depot 3,Manager 3,Section C,Return,Kg,User1,2024-11-09,Very High
4,4,0,103.4,445.85,14,Brand A,Supplier X,Depot 2,Manager 1,Section B,Return,Kg,User2,2024-04-25,Very Low
61,52,48,76.92,131.99,19,Brand A,Supplier Y,Depot 3,Manager 1,Section C,Sale,Kg,User2,2024-02-06,High
4,9,1,889.92,36.93,11,Brand D,Supplier X,Depot 3,Manager 1,Section B,Purchase,Boxes,User2,2024-12-26,Very Low
48,34,18,481.27,272.11,15,Brand D,Supplier X,Depot 2,Manager 3,Section B,Return,Boxes,User1,2024-12-21,Perfect
41,30,29,612.5,321.96,6,Brand C,Supplier X,Depot 3,Manager 3,Section B,Purchase,Pieces,User3,2024-05-09,Perfect
51,61,47,37.24,438.91,8,Brand C,Supplier Z,Depot 2,Manager 1,Section A,Return,Boxes,User3,2024-03-23,High
77,77,66,316.11,355.29,19,Brand C,Supplier X,Depot 3,Manager 2,Section A,Sale,Boxes,User2,2024-11-14,Very High
83,100,61,781.06,492.8,1,Brand A,Supplier X,Depot 3,Manager 3,Section A,Return,Kg,User3,2024-05-21,Very High
79,96,58,319.42,232.61,8,Brand C,Supplier X,Depot 1,Manager 1,Section B,Sale,Kg,User2,2024-10-07,Very High
2,3,4,684.71,141.15,10,Brand C,Supplier Z,Depot 2,Manager 3,Section B,Purchase,Kg,User2,2024-07-21,Very Low
65,67,41,436.59,488.22,17,Brand B,Supplier Y,Depot 1,Manager 2,Section C,Sale,Kg,User2,2024-01-15,High
25,20,14,340.88,148.69,1,Brand D,Supplier Z,Depot 1,Manager 3,Section A,Return,Pieces,User3,2024-01-10,Low
60,61,50,364.25,390.51,2,Brand D,Supplier X,Depot 1,Manager 2,Section B,Purchase,Pieces,User2,2024-10-10,High
14,15,10,291.31,455.37,6,Brand C,Supplier X,Depot 3,Manager 3,Section C,Return,Boxes,User2,2024-06-24,Low
5,8,1,75.07,193.62,1,Brand A,Supplier Z,Depot 1,Manager 2,Section A,Purchase,Boxes,User3,2024-06-14,Very Low
11,18,7,319.12,173.38,2,Brand D,Supplier Y,Depot 1,Manager 3,Section A,Sale,Boxes,User1,2024-10-03,Low
72,75,33,909.14,225.25,18,Brand D,Supplier Y,Depot 2,Manager 1,Section A,Sale,Pieces,User3,2024-10-16,High
57,59,46,868.9,171.66,8,Brand A,Supplier Y,Depot 1,Manager 3,Section C,Purchase,Kg,User1,2024-07-14,High
20,17,6,620.06,105.39,4,Brand B,Supplier Y,Depot 2,Manager 1,Section A,Return,Boxes,User3,2024-02-26,Low
96,99,71,516.64,37.07,2,Brand D,Supplier Z,Depot 1,Manager 3,Section C,Return,Kg,User1,2024-12-27,Very High
100,76,61,166.24,278.27,16,Brand A,Supplier Y,Depot 2,Manager 1,Section A,Return,Boxes,User1,2024-09-15,Very High
49,34,19,266.9,24.38,11,Brand A,Supplier Y,Depot 1,Manager 2,Section B,Purchase,Pieces,User3,2024-12-24,Perfect
6,6,3,496.55,438.93,4,Brand B,Supplier X,Depot 3,Manager 3,Section B,Purchase,Kg,User1,2024-01-03,Very Low
86,95,74,195.55,186.48,18,Brand D,Supplier Y,Depot 1,Manager 3,Section A,Return,Pieces,User3,2024-02-19,Very High
19,16,6,859.01,444.07,1,Brand B,Supplier X,Depot 2,Manager 1,Section C,Purchase,Kg,User2,2024-04-05,Low
55,65,34,382.0,307.95,14,Brand C,Supplier Y,Depot 1,Manager 3,Section A,Return,Boxes,User2,2024-06-14,High
6,7,5,88.75,216.97,13,Brand D,Supplier X,Depot 3,Manager 3,Section A,Sale,Boxes,User1,2024-03-24,Very Low
96,90,76,625.28,481.46,7,Brand D,Supplier Z,Depot 2,Manager 1,Section B,Purchase,Pieces,User2,2024-04-14,Very High
18,13,13,638.61,320.48,18,Brand B,Supplier X,Depot 1,Manager 1,Section C,Sale,Kg,User2,2024-12-16,Low
46,42,22,952.46,161.88,1,Brand B,Supplier Z,Depot 1,Manager 3,Section C,Return,Kg,User2,2024-07-18,Perfect
9,5,4,21.14,488.35,3,Brand A,Supplier Y,Depot 3,Manager 2,Section C,Sale,Pieces,User3,2024-07-22,Very Low
10,2,0,229.7,148.32,6,Brand C,Supplier Y,Depot 2,Manager 2,Section C,Sale,Kg,User1,2024-06-26,Very Low
19,21,10,886.68,370.55,8,Brand A,Supplier Y,Depot 2,Manager 1,Section B,Sale,Boxes,User3,2024-10-10,Low
1,10,0,327.15,19.41,4,Brand B,Supplier X,Depot 1,Manager 1,Section C,Purchase,Kg,User3,2024-03-02,Very Low
69,65,31,145.41,476.04,15,Brand D,Supplier Y,Depot 2,Manager 1,Section C,Return,Boxes,User2,2024-06-25,High
74,73,35,493.38,105.63,11,Brand D,Supplier X,Depot 2,Manager 3,Section B,Sale,Pieces,User2,2024-04-18,High
7,8,2,178.3,276.94,10,Brand D,Supplier X,Depot 1,Manager 2,Section B,Return,Pieces,User3,2024-02-04,Very Low
4,9,1,459.57,420.44,3,Brand C,Supplier X,Depot 1,Manager 1,Section B,Purchase,Pieces,User3,2024-02-11,Very Low
14,15,11,75.49,75.28,10,Brand A,Supplier X,Depot 3,Manager 3,Section A,Sale,Pieces,User1,2024-04-14,Low
93,84,65,408.76,338.2,20,Brand D,Supplier X,Depot 1,Manager 2,Section A,Return,Boxes,User3,2024-06-10,Very High
67,72,41,853.83,17.0,4,Brand D,Supplier X,Depot 2,Manager 1,Section B,Purchase,Boxes,User1,2024-06-10,High
16,12,12,581.44,165.28,14,Brand C,Supplier X,Depot 1,Manager 2,Section A,Sale,Boxes,User2,2024-04-08,Low
31,26,25,444.98,224.0,8,Brand D,Supplier X,Depot 1,Manager 2,Section A,Return,Pieces,User2,2024-06-16,Perfect
26,45,21,736.66,193.61,1,Brand A,Supplier X,Depot 1,Manager 3,Section A,Return,Kg,User2,2024-07-14,Perfect
8,8,5,252.42,351.11,12,Brand A,Supplier Z,Depot 3,Manager 2,Section B,Sale,Kg,User3,2024-01-11,Very Low
94,97,78,77.15,309.27,19,Brand B,Supplier Z,Depot 1,Manager 1,Section C,Purchase,Kg,User1,2024-04-11,Very High
89,95,61,932.56,385.06,2,Brand A,Supplier Y,Depot 3,Manager 2,Section B,Purchase,Boxes,User3,2024-02-01,Very High
6,1,3,416.46,146.96,16,Brand D,Supplier Z,Depot 1,Manager 3,Section A,Sale,Pieces,User3,2024-09-03,Very Low
6,9,4,630.66,140.11,14,Brand C,Supplier Z,Depot 1,Manager 1,Section B,Return,Kg,User3,2024-09-08,Very Low
50,43,26,350.46,101.99,2,Brand C,Supplier X,Depot 1,Manager 1,Section A,Return,Pieces,User2,2024-02-27,Perfect
34,40,25,966.53,16.02,9,Brand B,Supplier X,Depot 2,Manager 1,Section A,Sale,Boxes,User3,2024-09-23,Perfect
62,75,32,987.6,149.14,4,Brand B,Supplier Z,Depot 2,Manager 2,Section A,Sale,Pieces,User2,2024-08-01,High
25,24,6,67.85,125.3,1,Brand D,Supplier Z,Depot 2,Manager 2,Section A,Return,Kg,User1,2024-01-11,Low
24,18,9,248.66,377.64,9,Brand B,Supplier Y,Depot 3,Manager 1,Section B,Sale,Kg,User1,2024-10-21,Low
39,36,20,856.14,73.35,13,Brand B,Supplier Y,Depot 1,Manager 2,Section C,Return,Kg,User1,2024-04-29,Perfect
18,14,11,139.73,107.52,9,Brand A,Supplier X,Depot 1,Manager 1,Section A,Sale,Pieces,User2,2024-05-08,Low
9,7,3,309.46,267.72,10,Brand A,Supplier Y,Depot 2,Manager 3,Section A,Purchase,Pieces,User1,2024-09-19,Very Low
89,93,63,350.72,31.94,2,Brand B,Supplier Y,Depot 2,Manager 3,Section A,Return,Pieces,User3,2024-08-14,Very High
79,82,54,916.63,210.94,17,Brand C,Supplier X,Depot 2,Manager 1,Section A,Return,Boxes,User2,2024-01-11,Very High
19,19,12,838.61,25.1,14,Brand C,Supplier X,Depot 2,Manager 1,Section C,Return,Kg,User2,2024-08-11,Low
96,86,54,110.99,146.22,19,Brand A,Supplier X,Depot 3,Manager 1,Section C,Purchase,Kg,User2,2024-11-29,Very High
33,47,16,723.19,68.45,13,Brand A,Supplier Y,Depot 1,Manager 3,Section A,Return,Kg,User3,2024-07-04,Perfect
56,51,50,41.63,375.91,15,Brand D,Supplier X,Depot 3,Manager 1,Section A,Sale,Pieces,User1,2024-12-28,High
10,4,0,508.8,34.02,14,Brand C,Supplier Z,Depot 1,Manager 1,Section B,Return,Boxes,User3,2024-05-09,Very Low
43,30,19,559.87,366.44,1,Brand B,Supplier Z,Depot 1,Manager 3,Section C,Purchase,Kg,User1,2024-02-29,Perfect
73,63,50,643.28,389.38,14,Brand B,Supplier Z,Depot 2,Manager 3,Section B,Purchase,Pieces,User3,2024-09-30,High
61,54,39,651.24,164.02,1,Brand D,Supplier Y,Depot 3,Manager 3,Section C,Sale,Kg,User2,2024-11-23,High
5,5,0,478.28,234.31,12,Brand C,Supplier X,Depot 1,Manager 1,Section B,Sale,Kg,User1,2024-12-17,Very Low
44,38,18,877.04,356.43,14,Brand D,Supplier X,Depot 1,Manager 2,Section B,Purchase,Kg,User2,2024-10-09,Perfect
26,32,30,521.62,364.68,10,Brand C,Supplier Z,Depot 2,Manager 1,Section B,Purchase,Pieces,User3,2024-01-02,Perfect
69,54,48,799.86,190.7,3,Brand B,Supplier Z,Depot 3,Manager 3,Section B,Return,Kg,User1,2024-02-06,High
3,1,4,102.89,494.7,15,Brand D,Supplier Z,Depot 2,Manager 1,Section C,Sale,Boxes,User3,2024-02-28,Very Low
93,97,52,732.25,46.78,13,Brand A,Supplier X,Depot 1,Manager 1,Section C,Sale,Pieces,User2,2024-05-27,Very High
5,9,4,686.91,300.49,3,Brand C,Supplier Y,Depot 1,Manager 1,Section B,Sale,Kg,User3,2024-08-18,Very Low
68,59,47,842.36,183.03,17,Brand B,Supplier Z,Depot 2,Manager 1,Section A,Sale,Kg,User2,2024-12-14,High
27,50,25,231.47,351.14,19,Brand D,Supplier Y,Depot 1,Manager 1,Section B,Sale,Pieces,User2,2024-04-27,Perfect
8,6,5,733.3,279.17,18,Brand C,Supplier Z,Depot 3,Manager 3,Section A,Sale,Boxes,User3,2024-06-10,Very Low
65,61,32,400.46,72.74,5,Brand D,Supplier Y,Depot 3,Manager 1,Section B,Purchase,Pieces,User2,2024-07-20,High
9,3,2,761.82,204.09,20,Brand A,Supplier X,Depot 3,Manager 2,Section B,Sale,Kg,User3,2024-01-04,Very Low
13,17,15,749.03,336.6,7,Brand D,Supplier Y,Depot 2,Manager 3,Section B,Sale,Kg,User1,2024-07-06,Low
85,95,80,677.92,418.06,7,Brand D,Supplier Z,Depot 3,Manager 2,Section A,Return,Pieces,User2,2024-08-24,Very High
16,24,10,127.46,449.78,11,Brand D,Supplier X,Depot 3,Manager 2,Section B,Sale,Boxes,User1,2024-07-31,Low
1,8,2,745.87,65.59,4,Brand B,Supplier Y,Depot 1,Manager 2,Section C,Purchase,Boxes,User3,2024-05-24,Very Low
33,42,27,778.38,472.24,1,Brand C,Supplier Z,Depot 1,Manager 3,Section C,Sale,Pieces,User2,2024-08-21,Perfect
42,41,27,852.21,23.45,18,Brand D,Supplier Z,Depot 2,Manager 3,Section B,Sale,Kg,User3,2024-02-04,Perfect
23,12,12,698.09,296.95,12,Brand A,Supplier Y,Depot 3,Manager 1,Section B,Purchase,Pieces,User2,2024-02-10,Low
10,10,3,345.09,353.4,6,Brand B,Supplier X,Depot 2,Manager 3,Section B,Return,Boxes,User1,2024-03-23,Very Low
33,36,30,329.44,353.06,16,Brand D,Supplier Z,Depot 2,Manager 2,Section B,Sale,Pieces,User1,2024-04-20,Perfect
4,7,1,788.81,460.36,14,Brand C,Supplier Z,Depot 2,Manager 1,Section A,Purchase,Kg,User2,2024-09-08,Very Low
22,23,7,539.61,226.48,16,Brand D,Supplier Y,Depot 1,Manager 3,Section C,Purchase,Boxes,User3,2024-01-08,Low
87,87,75,324.14,18.55,14,Brand D,Supplier Y,Depot 1,Manager 3,Section A,Return,Kg,User2,2024-02-19,Very High
15,25,9,94.88,104.36,5,Brand D,Supplier Z,Depot 3,Manager 1,Section A,Return,Boxes,User2,2024-03-23,Low
2,6,4,342.23,419.92,8,Brand D,Supplier Z,Depot 3,Manager 2,Section C,Purchase,Pieces,User2,2024-07-10,Very Low
77,81,51,647.02,227.45,16,Brand C,Supplier X,Depot 2,Manager 2,Section A,Sale,Pieces,User2,2024-04-11,Very High
95,96,54,506.0,53.08,17,Brand D,Supplier X,Depot 1,Manager 2,Section C,Purchase,Kg,User1,2024-07-08,Very High
75,67,49,669.95,16.14,10,Brand C,Supplier Z,Depot 1,Manager 3,Section B,Return,Kg,User1,2024-12-21,High
99,91,54,222.01,147.77,12,Brand C,Supplier Z,Depot 3,Manager 1,Section A,Return,Kg,User1,2024-10-20,Very High
95,76,56,519.24,380.23,16,Brand C,Supplier Y,Depot 1,Manager 2,Section B,Sale,Pieces,User2,2024-07-15,Very High
3,10,3,139.94,266.99,3,Brand C,Supplier X,Depot 2,Manager 3,Section B,Return,Boxes,User1,2024-11-09,Very Low
58,53,34,536.67,241.49,17,Brand A,Supplier Z,Depot 1,Manager 3,Section B,Return,Kg,User1,2024-10-03,High
0,3,4,612.46,170.69,17,Brand A,Supplier X,Depot 2,Manager 1,Section C,Return,Boxes,User2,2024-09-13,Very Low
21,13,14,20.36,167.73,3,Brand B,Supplier Y,Depot 3,Manager 2,Section A,Sale,Boxes,User3,2024-01-16,Low
67,74,50,497.66,102.72,17,Brand B,Supplier X,Depot 1,Manager 3,Section B,Sale,Boxes,User3,2024-01-27,High
19,18,15,635.96,121.45,5,Brand A,Supplier X,Depot 1,Manager 2,Section B,Return,Boxes,User3,2024-04-21,Low
79,77,72,302.76,462.26,20,Brand C,Supplier Y,Depot 1,Manager 2,Section C,Sale,Pieces,User1,2024-04-15,Very High
88,91,70,588.75,126.58,5,Brand B,Supplier X,Depot 1,Manager 3,Section C,Return,Kg,User3,2024-03-27,Very High
88,98,60,531.5,198.51,4,Brand D,Supplier Y,Depot 2,Manager 3,Section A,Sale,Boxes,User1,2024-12-19,Very High
9,8,1,67.72,150.92,4,Brand B,Supplier X,Depot 3,Manager 3,Section B,Return,Boxes,User3,2024-03-12,Very Low
23,20,7,656.34,60.48,18,Brand B,Supplier Y,Depot 3,Manager 1,Section B,Sale,Pieces,User2,2024-05-26,Low
97,80,80,567.28,401.97,17,Brand D,Supplier X,Depot 3,Manager 1,Section C,Sale,Boxes,User2,2024-08-03,Very High
11,23,7,486.7,348.51,9,Brand B,Supplier Z,Depot 1,Manager 1,Section B,Sale,Pieces,User2,2024-12-06,Low
84,92,80,443.21,291.05,18,Brand D,Supplier Y,Depot 2,Manager 1,Section B,Sale,Boxes,User3,2024-05-25,Very High
85,88,60,688.17,78.79,16,Brand B,Supplier X,Depot 1,Manager 1,Section C,Sale,Kg,User2,2024-04-02,Very High
84,95,78,899.94,403.55,16,Brand D,Supplier Z,Depot 3,Manager 3,Section B,Sale,Boxes,User2,2024-02-10,Very High
13,16,7,252.46,103.94,7,Brand A,Supplier Z,Depot 2,Manager 3,Section C,Purchase,Pieces,User2,2024-03-19,Low
73,66,35,519.76,314.71,2,Brand A,Supplier Y,Depot 3,Manager 3,Section B,Return,Boxes,User2,2024-06-24,High
8,2,3,245.11,105.7,12,Brand A,Supplier Y,Depot 2,Manager 3,Section C,Sale,Kg,User3,2024-01-27,Very Low
38,27,18,201.11,119.2,20,Brand A,Supplier Y,Depot 2,Manager 3,Section C,Sale,Pieces,User2,2024-01-19,Perfect
24,21,8,69.37,79.97,3,Brand C,Supplier Y,Depot 2,Manager 2,Section C,Sale,Pieces,User2,2024-03-16,Low
66,59,31,80.54,67.13,9,Brand C,Supplier X,Depot 1,Manager 1,Section B,Return,Boxes,User3,2024-02-03,High
70,55,37,451.93,58.68,16,Brand B,Supplier Z,Depot 2,Manager 3,Section B,Purchase,Boxes,User2,2024-07-17,High
41,43,23,401.72,433.75,7,Brand B,Supplier Y,Depot 2,Manager 3,Section C,Sale,Kg,User1,2024-02-13,Perfect
33,49,22,711.63,33.42,9,Brand A,Supplier Z,Depot 1,Manager 2,Section A,Sale,Boxes,User2,2024-04-27,Perfect
60,54,37,517.43,205.95,5,Brand C,Supplier Z,Depot 2,Manager 2,Section A,Purchase,Pieces,User1,2024-08-28,High
27,40,19,318.33,324.04,8,Brand C,Supplier Y,Depot 3,Manager 1,Section B,Purchase,Boxes,User2,2024-12-18,Perfect
53,52,40,861.84,445.63,3,Brand A,Supplier X,Depot 3,Manager 2,Section A,Sale,Pieces,User3,2024-10-03,High
50,47,25,99.36,227.39,10,Brand C,Supplier Z,Depot 2,Manager 1,Section B,Return,Pieces,User1,2024-08-02,Perfect
95,95,76,547.24,68.04,20,Brand C,Supplier X,Depot 1,Manager 3,Section A,Sale,Kg,User2,2024-12-18,Very High
8,2,3,817.39,144.59,8,Brand A,Supplier Y,Depot 1,Manager 3,Section C,Sale,Pieces,User1,2024-10-09,Very Low
18,20,10,910.26,405.83,18,Brand A,Supplier Y,Depot 1,Manager 3,Section A,Purchase,Boxes,User2,2024-01-13,Low
25,13,7,846.38,7.57,2,Brand A,Supplier Z,Depot 1,Manager 1,Section B,Sale,Boxes,User1,2024-07-27,Low
96,86,64,928.03,434.14,10,Brand B,Supplier Z,Depot 1,Manager 3,Section B,Return,Pieces,User2,2024-10-30,Very High
52,58,43,500.65,23.08,13,Brand B,Supplier Y,Depot 1,Manager 1,Section A,Sale,Boxes,User2,2024-04-23,High
34,47,24,538.7,197.41,10,Brand B,Supplier X,Depot 3,Manager 3,Section A,Sale,Kg,User2,2024-06-05,Perfect
65,56,48,478.24,213.0,15,Brand B,Supplier X,Depot 2,Manager 3,Section B,Return,Kg,User3,2024-12-21,High
11,16,8,501.4,16.28,1,Brand B,Supplier Y,Depot 3,Manager 3,Section B,Sale,Boxes,User3,2024-03-06,Low
79,91,77,504.87,227.59,20,Brand D,Supplier Y,Depot 3,Manager 1,Section A,Return,Kg,User3,2024-04-13,Very High
20,19,13,123.18,346.78,9,Brand D,Supplier Z,Depot 2,Manager 3,Section B,Return,Kg,User2,2024-12-01,Low
96,95,66,335.46,158.31,20,Brand B,Supplier Z,Depot 2,Manager 2,Section B,Return,Kg,User3,2024-12-22,Very High
7,7,2,199.07,50.67,5,Brand C,Supplier Z,Depot 3,Manager 2,Section A,Return,Pieces,User1,2024-12-22,Very Low
24,17,7,98.87,460.94,12,Brand C,Supplier Z,Depot 3,Manager 3,Section A,Purchase,Boxes,User3,2024-01-09,Low
97,88,73,779.23,181.31,9,Brand A,Supplier Z,Depot 3,Manager 3,Section C,Sale,Pieces,User3,2024-05-27,Very High
12,20,11,228.04,314.36,16,Brand C,Supplier Y,Depot 2,Manager 3,Section B,Return,Kg,User3,2024-04-18,Low
